match_id,match_date,venue_home,goal_diff,surprise,mean_net_demand,buy_share,sell_share,mean_net_demand__fanatical_fan,mean_net_demand__investor_fan,y
MANU_001,2020-09-19,1.0,-2.0,2.3060754979338145,-0.6104553921242161,0.0,0.87,-0.3633405601393729,-0.297778733116144,
MANU_002,2020-09-26,0.0,1.0,0.5992605484341612,0.4893914800716398,0.715,0.165,0.6838073539102903,-0.2083116399999999,-0.0027027109137556
MANU_003,2020-10-04,1.0,-5.0,1.4386006557629003,-0.8643054306209923,0.0,0.895,-0.8720317847451908,-0.8346510941613231,-0.0123541900789847
MANU_004,2020-10-17,0.0,3.0,0.5678524500013018,0.4543411114317673,0.72,0.145,0.72518,-0.1588943745960725,-0.0238957659168205
MANU_005,2020-10-24,1.0,0.0,1.3362375723352655,0.0,0.0,0.0,0.0,0.0,-0.0258379658036218
